DateTime;Total Load
117981;9052.41
117982;9271.0
117983;9103.87
117984;9167.17
117985;9054.44
117986;8951.29
117987;8918.04
117988;8954.18
117989;8927.68
117990;8793.53
117991;8848.99
117992;8800.23
117993;8515.36
117994;8013.73
117995;8223.36
117996;7967.54
117997;8290.22
117998;7521.39
117999;7838.31
118000;7653.63
118001;7501.72
118002;7754.34
118003;7747.66
118004;7002.72
118005;7288.56
118006;7455.95
118007;7434.71
118008;7460.34
118009;7440.65
118010;7503.58
118011;7631.79
118012;7502.36
118013;7468.38
118014;7429.67
118015;7445.59
118016;7549.37
118017;7457.97
118018;7540.54
118019;7556.38
118020;7615.03
118021;7714.63
118022;7780.79
118023;7796.9
118024;8039.06
118025;8036.57
118026;8156.56
118027;8229.25
118028;8373.64
118029;8597.21
118030;8791.89
118031;8794.52
118032;9081.06
118033;9149.39
118034;9224.92
118035;9344.41
118036;9240.0
118037;9096.46
118038;9067.19
118039;9105.34
118040;9111.46
118041;8979.46
118042;9013.45
118043;9199.36
118044;9454.14
118045;9314.08
118046;9222.46
118047;9470.08
118048;9832.94
118049;9651.14
118050;9447.41
118051;9620.25
118052;9660.06
118053;9696.09
118054;9557.71
118055;9547.05
118056;9552.36
118057;9488.63
118058;9642.94
118059;9399.62
118060;9356.41
118061;9344.01
118062;9460.35
118063;9473.38
118064;9544.86
118065;9715.75
118066;9802.43
118067;9592.34
118068;9697.79
118069;9778.39
118070;9765.92
118071;9841.92
118072;9869.52
118073;9989.72
118074;10029.44
118075;9930.79
118076;10147.68
118077;10157.93
118078;10136.42
118079;10042.96
118080;10065.64
118081;10075.54
118082;10174.54
118083;10152.12
118084;10146.33
118085;10107.66
118086;10122.54
118087;10028.96
118088;9947.76
118089;9918.28
118090;9825.29
118091;9747.13
118092;9671.61
118093;9534.89
118094;9446.08
118095;9321.68
118096;9113.94
118097;8934.67
118098;8890.76
118099;8690.12
118100;8543.17
118101;8215.78
118102;8242.59
118103;8251.87
118104;8242.81
118105;8196.93
118106;8046.54
118107;8138.54
118108;8060.05
118109;8005.37
118110;8067.93
118111;8140.47
118112;8137.67
118113;8053.27
118114;8023.01
118115;8051.61
118116;8031.6
118117;8165.3
118118;8232.79
118119;8266.82
118120;8404.78
118121;8498.04
118122;8573.88
118123;8618.48
118124;8789.13
118125;8983.93
118126;9190.53
118127;9209.84
118128;9444.03
118129;9526.75
118130;9607.04
118131;9637.43
118132;9588.27
118133;9382.34
118134;9468.49
118135;9725.75
118136;9620.94
118137;9615.89
118138;9670.22
